CPT only copyright 2015 American Medical Association. All rights reserved.,,,,,,
"""2015 Part B National Summary Data File
Code Range: 04) Path/Lab (80000 - 89999)"" ",,,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-3394 ,,,,,,
PATH/LAB,88356,26,941,119304.48,92937.46,
PATH/LAB,88356,TC,145,14087.45,11008.32,
PATH/LAB,88356,GLOBL,14218,2998666.61,2341724.5699999998,
PATH/LAB,88356,TOTAL,15304,3132058.54,2445670.35,
PATH/LAB,88358,26,75,3342.51,2620.54,
PATH/LAB,88358,TC,N/A,104.58,81.99,
PATH/LAB,88358,GLOBL,24,1867.77,1405.55,
PATH/LAB,88358,TOTAL,102,5314.8600000000006,4108.08,
PATH/LAB,88360,26,265877.7,14932068.68,11639363.82,
PATH/LAB,88360,TC,14291,1143893.96,893197.57,
PATH/LAB,88360,GLOBL,75230.2,10478077.09,8190950.5700000003,
PATH/LAB,88360,TOTAL,355398.9,26554039.73,20723511.960000001,
PATH/LAB,88361,26,101340,6034455.2300000004,4705174.01,
PATH/LAB,88361,TC,14609,1743938.5600000001,1359531.83,
PATH/LAB,88361,GLOBL,45275,8618660.0099999998,6741840.2999999998,
PATH/LAB,88361,TOTAL,161224,16397053.800000001,12806546.140000001,
PATH/LAB,88362,26,141,16360.65,12612.24,
PATH/LAB,88362,TC,15,3355.13,2630.5,
PATH/LAB,88362,GLOBL,113,29811.759999999998,22626.76,
PATH/LAB,88362,TOTAL,269,49527.539999999994,37869.5,
PATH/LAB,88363,26,N/A,0,0,
PATH/LAB,88363,GLOBL,18605,385694.42,302378.62,
PATH/LAB,88363,TOTAL,18605,385694.42,302378.62,
PATH/LAB,88364,26,12305,339203.43,268960.74,
PATH/LAB,88364,TC,2046,155824.1,132180.64000000001,
PATH/LAB,88364,GLOBL,3949,405265.72,340965.37,
PATH/LAB,88364,TOTAL,18300,900293.24999999988,742106.75,
PATH/LAB,88365,26,29099,1321764.71,1029785.71,
PATH/LAB,88365,TC,2589,312765,259453.4,
PATH/LAB,88365,GLOBL,7747,1308088.18,1013547.92,
PATH/LAB,88365,TOTAL,39435,2942617.89,2302787.0299999998,
PATH/LAB,88366,26,662,41812.36,32665.99,
PATH/LAB,88366,TC,12,1461.92,1218.95,
PATH/LAB,88366,GLOBL,204,46107.5,43252.06,
PATH/LAB,88366,TOTAL,878,89381.78,77137,
PATH/LAB,88367,26,9633,351563.54,273968.32,
PATH/LAB,88367,TC,1930,157319.82,123025.42,
PATH/LAB,88367,GLOBL,3484,416818.5,324900.96999999997,
PATH/LAB,88367,TOTAL,15047,925701.8600000001,721894.71000000008,
PATH/LAB,88368,26,19469,824130.81,642771.99,
PATH/LAB,88368,TC,2471,174568.53,136687.10999999999,
PATH/LAB,88368,GLOBL,12655,1454274.77,1137652.6399999999,
PATH/LAB,88368,TOTAL,34595,2452974.11,1917111.74,
PATH/LAB,88369,26,9784,250996.69,198977.76,
PATH/LAB,88369,TC,2065,106756.24,91887.07,
PATH/LAB,88369,GLOBL,10325,804282.76,648943.61,
PATH/LAB,88369,TOTAL,22174,1162035.69,939808.44,
PATH/LAB,88371,26,N/A,74.97,43.82,
PATH/LAB,88371,TOTAL,N/A,74.97,43.82,
PATH/LAB,88372,26,18,350.8,275.01,
PATH/LAB,88372,GLOBL,3562,110235.76,107434.08,
PATH/LAB,88372,TOTAL,3580,110586.56,107709.09,
PATH/LAB,88373,26,5960,130431.58,102479.94,
PATH/LAB,88373,TC,2552,112816.57,89195.05,
PATH/LAB,88373,GLOBL,5684,385449.7,308336.28999999998,
PATH/LAB,88373,TOTAL,14196,628697.85000000009,500011.28,
PATH/LAB,88374,26,71904.100000000006,3276317.37,2571841.7200000002,
PATH/LAB,88374,TC,28746,5103110.17,3990039.22,
PATH/LAB,88374,GLOBL,22943,4653876.2699999996,3705960.23,
PATH/LAB,88374,TOTAL,123593.1,13033303.810000001,10267841.17,
PATH/LAB,88375,GLOBL,N/A,0,0,
PATH/LAB,88375,TOTAL,N/A,0,0,
PATH/LAB,88377,26,63213,4233639.6399999997,3337512.43,
PATH/LAB,88377,TC,13768,2315282.16,1848464.83,
PATH/LAB,88377,GLOBL,66424,14949178.5,11884562.68,
PATH/LAB,88377,TOTAL,143405,21498100.300000001,17070539.940000001,
PATH/LAB,88380,26,81,4400.91,3434.07,
PATH/LAB,88380,TC,13,962.37,716.62,
PATH/LAB,88380,GLOBL,167,24505.56,19099.78,
PATH/LAB,88380,TOTAL,261,29868.84,23250.47,
PATH/LAB,88381,26,9051.1,240781.15,194613.36,
PATH/LAB,88381,TC,1263,139562.04999999999,119970.3,
PATH/LAB,88381,GLOBL,4260,529070.05000000005,426125.42,
PATH/LAB,88381,TOTAL,14574.1,909413.25,740709.08,
PATH/LAB,88387,26,233,7645.14,5950.97,
PATH/LAB,88387,TC,11,109.65,85.96,
PATH/LAB,88387,GLOBL,1184,53875.99,41536.17,
PATH/LAB,88387,TOTAL,1428,61630.78,47573.1,
PATH/LAB,88388,26,96,2406.54,1864.76,
PATH/LAB,88388,GLOBL,N/A,32.880000000000003,25.77,
PATH/LAB,88388,TOTAL,97,2439.42,1890.53,
PATH/LAB,88399,26,N/A,41.24,32.33,
PATH/LAB,88399,GLOBL,12,683.53,535.88,
PATH/LAB,88399,TOTAL,14,724.77,568.21,
PATH/LAB,88720,GLOBL,N/A,20.49,20.07,
PATH/LAB,88720,TOTAL,N/A,20.49,20.07,
PATH/LAB,88738,GLOBL,19691,132688.14000000001,129473.55,
PATH/LAB,88738,TOTAL,19691,132688.14000000001,129473.55,
PATH/LAB,88740,GLOBL,113,771.79,679.62,
PATH/LAB,88740,TOTAL,113,771.79,679.62,
PATH/LAB,89049,GLOBL,N/A,347.78,272.64999999999998,
PATH/LAB,89049,TOTAL,N/A,347.78,272.64999999999998,
PATH/LAB,89050,26,N/A,0,0,
PATH/LAB,89050,GLOBL,12432,79004.399999999994,77260.47,
PATH/LAB,89050,TOTAL,12432,79004.399999999994,77260.47,
PATH/LAB,89051,26,N/A,0,0,
PATH/LAB,89051,GLOBL,52491,382912.96,374025.59,
PATH/LAB,89051,TOTAL,52491,382912.96,374025.59,
PATH/LAB,89055,26,N/A,0,0,
PATH/LAB,89055,GLOBL,56919,326232.86,318833.46999999997,
PATH/LAB,89055,TOTAL,56919,326232.86,318833.46999999997,
PATH/LAB,89060,26,15531,295450.01,226292.04,
PATH/LAB,89060,GLOBL,42670,411773.81,402690.56,
PATH/LAB,89060,TOTAL,58201,707223.82000000007,628982.6,
PATH/LAB,89125,26,N/A,0,0,
PATH/LAB,89125,GLOBL,1476,7548.98,7346.13,
PATH/LAB,89125,TOTAL,1476,7548.98,7346.13,
PATH/LAB,89160,GLOBL,1860,8767.2999999999993,8582.2900000000009,
PATH/LAB,89160,TOTAL,1860,8767.2999999999993,8582.2900000000009,
PATH/LAB,89190,26,N/A,0,0,
PATH/LAB,89190,GLOBL,10780,68655.350000000006,66491.22,
PATH/LAB,89190,TOTAL,10780,68655.350000000006,66491.22,
PATH/LAB,89220,GLOBL,173,3071.25,2278.42,
PATH/LAB,89220,TOTAL,173,3071.25,2278.42,
PATH/LAB,89230,GLOBL,14,31.12,19.760000000000002,
PATH/LAB,89230,TOTAL,14,31.12,19.760000000000002,
PATH/LAB,89240,GLOBL,22289,4378037.7300000004,4287529.79,
PATH/LAB,89240,TOTAL,22289,4378037.7300000004,4287529.79,
PATH/LAB,89250,GLOBL,N/A,0,0,
PATH/LAB,89250,TOTAL,N/A,0,0,
PATH/LAB,89253,GLOBL,N/A,0,0,
PATH/LAB,89253,TOTAL,N/A,0,0,
PATH/LAB,89254,GLOBL,N/A,0,0,
PATH/LAB,89254,TOTAL,N/A,0,0,
PATH/LAB,89255,GLOBL,N/A,0,0,
PATH/LAB,89255,TOTAL,N/A,0,0,
PATH/LAB,89257,GLOBL,N/A,0,0,
PATH/LAB,89257,TOTAL,N/A,0,0,
PATH/LAB,89258,GLOBL,N/A,0,0,
PATH/LAB,89258,TOTAL,N/A,0,0,
PATH/LAB,89259,GLOBL,N/A,0,0,
PATH/LAB,89259,TOTAL,N/A,0,0,
PATH/LAB,89260,GLOBL,N/A,157.38,123.38,
PATH/LAB,89260,TOTAL,N/A,157.38,123.38,
PATH/LAB,89261,GLOBL,N/A,0,0,
PATH/LAB,89261,TOTAL,N/A,0,0,
PATH/LAB,89264,GLOBL,N/A,0,0,
PATH/LAB,89264,TOTAL,N/A,0,0,
PATH/LAB,89272,GLOBL,N/A,60.45,47.39,
PATH/LAB,89272,TOTAL,N/A,60.45,47.39,
PATH/LAB,89280,GLOBL,N/A,0,0,
PATH/LAB,89280,TOTAL,N/A,0,0,
PATH/LAB,89281,GLOBL,N/A,0,0,
PATH/LAB,89281,TOTAL,N/A,0,0,
PATH/LAB,89290,GLOBL,N/A,0,0,
PATH/LAB,89290,TOTAL,N/A,0,0,
PATH/LAB,89300,GLOBL,N/A,24.28,23.8,
PATH/LAB,89300,TOTAL,N/A,24.28,23.8,
PATH/LAB,89310,GLOBL,31,271.27,265.94,
PATH/LAB,89310,TOTAL,31,271.27,265.94,
PATH/LAB,89320,GLOBL,213,3396.17,3284.25,
PATH/LAB,89320,TOTAL,213,3396.17,3284.25,
PATH/LAB,89321,GLOBL,80,1268.23,1242.73,
PATH/LAB,89321,TOTAL,80,1268.23,1242.73,
PATH/LAB,89322,GLOBL,66,1308.57,1253.5,
PATH/LAB,89322,TOTAL,66,1308.57,1253.5,
PATH/LAB,89325,GLOBL,N/A,43.59,42.72,
PATH/LAB,89325,TOTAL,N/A,43.59,42.72,
PATH/LAB,89329,GLOBL,N/A,0,0,
PATH/LAB,89329,TOTAL,N/A,0,0,
PATH/LAB,89330,GLOBL,N/A,0,0,
PATH/LAB,89330,TOTAL,N/A,0,0,
PATH/LAB,89331,GLOBL,11,292.12,286.31,
PATH/LAB,89331,TOTAL,11,292.12,286.31,
PATH/LAB,89335,GLOBL,N/A,0,0,
PATH/LAB,89335,TOTAL,N/A,0,0,
PATH/LAB,89337,GLOBL,N/A,0,0,
PATH/LAB,89337,TOTAL,N/A,0,0,
PATH/LAB,89342,GLOBL,N/A,0,0,
PATH/LAB,89342,TOTAL,N/A,0,0,
PATH/LAB,89343,GLOBL,N/A,0,0,
PATH/LAB,89343,TOTAL,N/A,0,0,
PATH/LAB,89352,GLOBL,N/A,0,0,
PATH/LAB,89352,TOTAL,N/A,0,0,
PATH/LAB,89353,GLOBL,N/A,0,0,
PATH/LAB,89353,TOTAL,N/A,0,0,
PATH/LAB,89354,GLOBL,N/A,0,0,
PATH/LAB,89354,TOTAL,N/A,0,0,
PATH/LAB,89398,GLOBL,N/A,4.3099999999999996,3.38,
PATH/LAB,89398,TOTAL,N/A,4.3099999999999996,3.38,
"
“N/A” means that the data cannot be disclosed due to Privacy rules.",,,,,,
